db_id,train_example
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: Between Rome and Juliet, which character was mentioned the most in the The Tragedy of Romeo and Juliet? Calculate for Romeo and Juliet's individual amount of appearance in percentage against the overall number of characters that appeared in the said work. Rome and Juliet refers to CharName = 'Romeo' and CharName = 'Juliet'; The Tragedy of Romeo and Juliet refers to LongTitle = 'The Tragedy of Romeo and Juliet'; percentage = divide(sum(charater.id) when CharName = 'Romeo', sum(charater.id)) as percentage and percentage = divide(sum(charater.id) when CharName = 'Juliet', count(charater.id)) as percentage"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: What is the paragraph number with plain text ""This is Illyria, lady""? paragraph number refers to ParagraphNum"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: How many number of paragraphs are there in chapter ID 18881? number of paragraphs refers to ParagraphNum"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: List down any 5 titles in the history genre. in the history genre refers to GenreType = 'History'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: How many scenes are there in Act 5 of work ID 9?"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: List the character names and descriptions of chapter ID 18710. character names refers to CharName"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: How many chapters are there in ""Midsummer Night's Dream""? in ""Midsummer Night's Dream"" refers to Title = 'Midsummer Night's Dream'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: How many paragraphs are there in Act 5 Scene 1 of ""Comedy of Errors""? ""Comedy of Errors"" refers to Title = 'Comedy of Errors'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: What are the character names and descriptions of characters in ""Venus and Adonis""? character names refers to CharName; ""Venus and Adonis"" refers to Title = 'Venus and Adonis'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: What is the title which has character named ""Froth""? character named ""Froth"" refers to CharName = 'Froth'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: How many chapters include the character name ""First Witch""? character name ""First Witch"" refers to CharName = 'First Witch'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: List the scenes and descriptions in Act 1 of "" Pericles, Prince of Tyre"". "" Pericles, Prince of Tyre"" refers to LongTitle = 'Pericles, Prince of Tyre'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: Describe the full title which had the character named Servant to Montague. full title refers to LongTitle; character named Servant to Montague refers to characters.Description = 'Servant to Montague'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: Describe the scene number, act, and title of work which had the description of ""The house of ANTIPHOLUS of Ephesus"" in chapter."
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: Provide the character name, paragraph number, and plain text of ""cousin to the king"" description. character name refers to CharName; paragraph number refers to ParagraphNum"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: Calculate average scene per act in Antony and Cleopatra. Antony and Cleopatra refers to Title = 'Antony and Cleopatra'; average scene per act = divide(sum(Scene), count(act))"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: Calculate the percentage of paragraphs in all chapters of ""All's Well That Ends Well"". ""All's Well That Ends Well"" refers to Title = 'All's Well That Ends Well'; percentage = divide(sum(paragraphs.id) when Title = 'All's Well That Ends Well', count(paragraphs.id)) as percentage"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: How many ""all"" character names have the ""all"" abbreviation? character names refers to CharName；""all"" abbreviation refers to Abbrev = 'all'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: Please name any three comedic works. comedic works refers to GenreType = 'comedy'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: From 1593 onwards, what is the difference between the number of comedy works and history works? From 1593 onwards refers to Date > 1593; comedy works and history works refers to GenreType = 'comedy' and GenreType = 'History'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: Please name the latest historical work. name refers to LongTitle; latest historical work refers to GenreType = 'History' and max(Date)"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: What are the work numbers that are related to King Henry? work numbers refers to works.id; related to King Henry refers to Title = '%Henry%'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: What are the character names for a senator of Venice? character names refers to CharName; a senator of Venice refers to characters.Description = 'a senator of Venice'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: What is the name of the character that can be found in paragraph 8 of chapter 18820? name of the character refers to CharName; paragraph 8 refers to ParagraphNum = 8; chapter 18820 refers to chapter_id = 18820"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: What is the description of chapter 18704, where there is a character called Orsino? chapter 18704 refers to chapters.id = 18704; character called Orsino refers to CharName = 'Orsino'"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: How many scenes can be found in ""Twelfth Night, Or What You Will""? ""Twelfth Night, Or What You Will"" refers to LongTitle"
shakespeare,"Based on the database schema below and the question, create a SQL query that will return the desired result:
DATABASE SCHEMA
---------------------
CREATE TABLE chapters (
id integer,
Act integer,
Scene integer,
Description text,
work_id integer,
PRIMARY KEY (id),
);
CREATE TABLE characters (
id integer,
CharName text,
Abbrev text,
Description text,
PRIMARY KEY (id),
);
CREATE TABLE paragraphs (
id integer,
ParagraphNum integer,
PlainText text,
character_id integer,
chapter_id integer,
PRIMARY KEY (id),
);
CREATE TABLE works (
id integer,
Title text,
LongTitle text,
Date integer,
GenreType text,
PRIMARY KEY (id),
);
---------------------
QUESTION: Please list all of the character descriptions in paragraph 20. paragraph 20 refers to ParagraphNum = 20"
